codigo_producto,nombre_producto,tipo_b_s,categoria_codigo,subcategoria_codigo,procedencia_pais,iva_pct,precio_lista_1,precio_lista_2,precio_lista_3,activo_catalogo,lote_export,marca_color_catalogo
0120-20-4.0,"KIT MIC KEY 20FR, 4.0CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,27999884","174,06999861","188,08000075",S,0,AZUL
0120-20-4.5,"KIT MIC KEY 20FR, 4.5CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,27999861","174,06999965","188,08000113",S,0,ROJO
0120-20-5.0,"KIT MIC KEY 20FR, 5.0CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"196,10000118","169,00000084","182,60000110",N,0,VERDE
0120-20-5.5,"KIT MIC KEY 20FR, 5.5CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"196,10000059","169,00000051","182,59999927",N,0,AMARILLO
0120-24-1.5,"KIT MIC KEY 24FR, 1.5CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,28000023","174,07000087","188,07999906",S,0,NARANJA
0120-24-1.7,"KIT MIC KEY 24FR, 1.7CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,27999837","174,07000087","188,08000150",S,0,VIOLETA
0120-24-2.0,"KIT MIC KEY 24FR, 2.0CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,27999907","174,07000087","188,08000038",S,0,GRIS
0120-24-2.3,"KIT MIC KEY 24FR, 2.3CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,28000070","174,06999878","188,08000075",S,0,AZUL
0120-24-2.5,"KIT MIC KEY 24FR, 2.5CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,28000046","174,07000104","188,08000056",S,0,ROJO
0120-24-2.7,"KIT MIC KEY 24FR, 2.7CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"196,09999902","168,99999899","182,60000073",N,0,VERDE
0120-24-3.0,"KIT MIC KEY 24FR, 3.0CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,27999930","174,07000087","188,08000113",S,0,AMARILLO
0120-24-3.5,"KIT MIC KEY 24FR, 3.5CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,28000093","174,07000035","188,07999962",S,0,NARANJA
0120-24-4.0,"KIT MIC KEY 24FR, 4.0CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,27999977","174,07000035","188,08000150",S,0,VIOLETA
0120-24-4.5,"KIT MIC KEY 24FR, 4.5CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"196,10000059","169,00000017","182,59999927",N,0,GRIS
0120-24-5.0,"KIT MIC KEY 24FR, 5.0CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"232,28000139","174,06999878","188,07999868",S,0,AZUL
0120-24-5.5,"KIT MIC KEY 24FR, 5.5CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"196,10000098","168,99999899","182,60000037",N,0,ROJO
0120-24-6.0,"KIT MIC KEY 24FR, 6.0CM LONG, BAJO PERFIL, PARA ALIMENTACION POR GASTROSTOMIA",B,20,78,ESTADOS UNIDOS,,"196,10000118","169,00000017","182,60000073",N,0,VERDE
0121-12,"JUEGO EXTENSION MIC KEY 30CM, CONECT. ANGULO RECTO, BIFURC. 2 PUERTOS, ABRAZADERA",B,20,78,ESTADOS UNIDOS,,"21,38999985","15,99999994","17,30000007",S,0,AMARILLO
0123-12,"JUEGO EXTENSION MIC KEY 30CM, PARA BOLO, PUNTA CATETER, CONECT. RECTO, ABRAZADERA",B,20,78,ESTADOS UNIDOS,,"21,39000009","15,99999990","17,30000005",S,0,NARANJA
0124-12,"JUEGO EXTENSION MIC KEY 30CM, PARA BOLO, PUNTA CATETER, CONECT.ANGULO RECTO,ABRAZADERA",B,20,78,ESTADOS UNIDOS,,"18,59999991","16,00000005","17,30000002",N,0,VIOLETA
0124-24,"JUEGO EXTENSION MIC KEY 61CM, PARA BOLO, PUNTA CATETER, CONECT.ANGULO RECTO,ABRAZADERA",B,20,78,ESTADOS UNIDOS,,"22,76999998","16,99999995","18,40000013",S,0,GRIS
01610-01,"TERMOMETRO ORAL MEDICION EN CENTIGRADOS, DE VIDRIO CON MERCURIO",B,,54,,,"0,78000000","0,78000000","0,78000000",S,0,AZUL
0200-16,TUBO DE ALIMENTACION DE ACCESO YEYUNAL FR 16 LARGO RECORTABLE,B,8,78,MEXICO,,"256,63000000","192,28999981","207,72999875",S,0,ROJO
0200-18,TUBO DE ALIMENTACION DE ACCESO YEYUNAL FR 18 LARGO RECORTABLE,B,8,78,MEXICO,,"253,23999873","189,75000057","204,98000020",S,0,VERDE
0201111486,PLASTILINA EN CAJA,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
0210-16,"TUBO MIC ALIMENTACION GASTROENTERICA, 16FR, LONG. YEYUNAL 57.9CM, BALON 7-10ML",B,20,78,ESTADOS UNIDOS,,"353,51000106","264,99999947","286,20000143",S,0,NARANJA
0210-18,"TUBO MIC ALIMENTACION GASTROENTERICA , 18FR, LONG. YEYUNAL 57.9CM, BALON 7-10ML",B,20,23,ESTADOS UNIDOS,,"353,50999753","264,99999974","286,19999943",N,0,VIOLETA
0210-18LV,"TUBO MIC ALIMENTACION GASTROENTERICA, 18FR, LONG. YEYUNAL 25.4CM, BALON 3-5ML",B,20,23,ESTADOS UNIDOS,,"353,50999823","265,00000027","286,19999800",N,0,GRIS
0210-20,"TUBO MIC ALIMENTACION GASTROENTERICA, 20FR, LONG. YEYUNAL 57.9CM, BALON 7-10ML",B,20,78,ESTADOS UNIDOS,,"353,50999788","265,00000106","286,20000029",S,0,AZUL
0210-22,"TUBO MIC ALIMENTACION GASTROENTERICA, 22FR, LONG. YEYUNAL 57.9CM, BALON 7-10ML",B,20,78,ESTADOS UNIDOS,,"353,51000247","264,99999815","286,20000229",S,0,ROJO
0210-24,"TUBO MIC ALIMENTACION GASTROENTERICA, 24FR, LONG. YEYUNAL 57.9CM, BALON 7-10ML",B,20,78,ESTADOS UNIDOS,,"353,50999929","264,99999947","286,19999828",S,0,VERDE
0254,"BOLSA DE OSTOMIA PARA DOS PIEZAS,45MM,OPACA,VELCRO CON FILTRO DE CARBON",B,4,97,CHINA,,"2,89000001","2,22000001","2,40000000",S,0,AMARILLO
0301-14,"TUBO MIC ALIMENTACION POR YEYUNOSTOMIA, 14FR DIAM. EXT, 9FR DIAM. INT",B,20,78,ESTADOS UNIDOS,,"353,50999717","264,99999841","286,20000000",S,0,NARANJA
031-28,"ADAPTADOR TIPO VENTURI, PARA CONCENTRACION DE OXIGENO DE 28PORCIENTO A 98PORCIENTO, AMARILLO",B,8,27,ESTADOS UNIDOS,,"3,65000003","3,25000001","3,37999998",S,0,VIOLETA
037-00,NEBULIZADOR 760 ML AQUAPAK PRECARGADO CON AGUA ESTERIL,B,8,27,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",N,0,GRIS
037-28,"NEBULIZADOR 760 ML AQUAPAK CON ADAPTADOR TIPO VENTURI, PRECARGADO CON AGUA ESTERIL",B,8,27,ESTADOS UNIDOS,,"4,94999998","4,94999997","4,95000000",S,0,AZUL
040-00,NEBULIZADOR 1070ML AQUAPAK PRECARGADO CON AGUA ESTERIL,B,8,27,ESTADOS UNIDOS,,"4,94999999","4,49999998","4,68000003",S,0,ROJO
040004,SET DE LIGADURAS DE VARICES ESOFAGICAS DE 6 BANDAS STANDARD. MODELO SLK-6,B,8,63,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",N,0,VERDE
041-28,"NEBULIZADOR 1070ML AQUAPAK CON ADAPTADOR TIPO VENTURI, PRECARGADO CON AGUA ESTERIL",B,8,27,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",N,0,AMARILLO
050-14,CALENTADOR ELECTRONICO AJUSTABLE EXTERNO AQUATHERM III,B,8,27,ESTADOS UNIDOS,,"715,00000357","715,00000429","714,99999714",S,0,NARANJA
0640-,,B,,,,"15,00000002",,,,N,0,VIOLETA
0640-14,"KIT GASTROSTOMIA ENDOSCOPICA PERCUTANEA MIC 14 FR, METODO PULL",B,20,78,ESTADOS UNIDOS,,"240,09000120","179,97000090","194,44999961",S,0,GRIS
0640-20,"KIT GASTROSTOMIA ENDOSCOPICA PERCUTANEA MIC 20 FR, METODO PULL",B,20,78,ESTADOS UNIDOS,,"197,50999921","148,05000074","159,96000080",S,0,AZUL
0640-24,"KIT GASTROSTOMIA ENDOSCOPICA PERCUTANEA MIC 24 FR, METODO PULL",B,20,78,ESTADOS UNIDOS,,"197,50999980","148,04999926","159,96000048",S,0,ROJO
0650-16-22,"KIT MIC 16FR, 22CM, BALON 7-10ML, YEYUNAL-TRANSGASTRICA, COLOCACION RADIOLOGICA",B,20,78,ESTADOS UNIDOS,,"478,98000048","358,99999785","387,00000155",S,0,VERDE
0650-18-30,"KIT MIC 18FR, 30CM, BALON 7-10ML, YEYUNAL-TRANSGASTRICA, COLOCACION RADIOLOGICA",B,8,78,MEXICO,,"478,98000287","359,00000108","387,80000039",S,0,AMARILLO
0650-22,"KIT MIC 22FR, 45CM, BALON 7-10ML, YEYUNAL-TRANSGASTRICA, COLOCACION RADIOLOGICA",B,20,78,ESTADOS UNIDOS,,"478,98000096","358,99999928","387,79999767",S,0,NARANJA
0660-16,"KIT MIC 16FR, 45CM, BALON 7-10ML, YEYUNAL-TRANSGASTRICA, COLOCACION QUIRURGICA",B,20,78,ESTADOS UNIDOS,,"700,34999790","525,00000000","566,99999773",S,0,VIOLETA
0660-18,"KIT MIC 18FR, 45CM, BALON 7-10ML, YEYUNAL-TRANSGASTRICA, COLOCACION QUIRURGICA",B,20,78,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
0660-22,"KIT MIC 22FR, 45CM, BALON 7-10ML, YEYUNAL-TRANSGASTRICA, COLOCACION QUIRURGICA",B,20,78,ESTADOS UNIDOS,,"700,34999930","524,99999895","567,00000397",S,0,AZUL
0814 8115,"SUJETADOR ENDO-MATE DE TUBO ENDOTRAQUEAL, ADULTO",B,8,11,ESTADOS UNIDOS,,"2,45000002","2,44999999","2,44999998",N,0,ROJO
0814 8214,SUJETADOR CATH MATE II DE SONDA FOLEY,B,8,11,ESTADOS UNIDOS,,"6,66999998","4,99999998","5,40000000",N,0,VERDE
0814 8216,"SUJETADOR TRACH-MATE II DE TRAQUEOTOMO, ADULTO",B,8,11,ESTADOS UNIDOS,,"1,54000001","1,54000000","1,54000001",N,0,AMARILLO
0814 8218,"SUJETADOR TRACH-MATE II DE TRAQUEOTOMO, INFANTIL",B,8,11,ESTADOS UNIDOS,,"1,53999999","1,54000000","1,54000000",N,0,NARANJA
0C0035,"DISPOSITIVO PORTATIL PARA ALMACENAR OXIGENO, SN.016222",B,8,2,ESTADOS UNIDOS,,"857,99999399","857,99999485","857,99999657",S,0,VIOLETA
10011,"HME HIGROSCOPICO MINI NEONATAL, BACTERIOSTATICO",B,19,27,ESTADOS UNIDOS,,"1,82000001","1,82000001","1,82000001",N,0,GRIS
1001-50,CAMARA AEROSOL,B,8,27,ESTADOS UNIDOS,,"4,99999996","4,99999998","5,00000002",S,0,AZUL
1001800-30,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 3.0 MM",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",N,0,ROJO
1001800-40,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 4.0 MM",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",N,0,VERDE
1001800-65,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 6.5 MM",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",N,0,AMARILLO
100180-30,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 3.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
100180-35,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 3.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
100180-40,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 4.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
100180-45,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 4.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
100180-50,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 5.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
100180-55,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 5.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
100180-60,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 6.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
100180-65,"TUBO ORAL MURPHY, PREFORMADO, SIN BALON, 6.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
100382020,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 2.0 MM",B,19,62,MALASIA,,"1,79000001","1,35000000","1,45999999",S,0,VIOLETA
100382025,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 2.5 MM",B,19,62,MALASIA,,"1,79000001","1,35000000","1,45999999",S,0,GRIS
100382030,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.0 MM",B,19,62,MALASIA,,"1,79000000","1,34999999","1,46000000",S,0,AZUL
100382035,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.5 MM",B,19,62,MALASIA,,"1,79000000","1,35000001","1,46000001",S,0,ROJO
100382040,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 4.0 MM",B,19,62,MALASIA,,"0,80000000","0,80000000","0,79999999",S,0,VERDE
100382045,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 4.5 MM",B,19,62,MALASIA,,"0,80000000","0,80000000","0,79999999",S,0,AMARILLO
100382050,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 5.0 MM",B,19,62,MALASIA,,"0,80000000","0,80000000","0,80000000",S,0,NARANJA
100382055,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 5.5 MM",B,19,62,MALASIA,,"1,67999999","1,25999999","1,36000001",S,0,VIOLETA
100382060,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 6.0 MM",B,19,62,MALASIA,,"1,68000000","1,26000000","1,36000000",S,0,GRIS
100382065,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 6.5 MM",B,19,62,MALASIA,,"1,67999999","1,26000000","1,36000000",S,0,AZUL
100382-20,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 2.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
100382-25,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 2.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
100382-30,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
100382-35,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 3.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
100382-40,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 4.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
100382-45,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 4.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
100382-50,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 5.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
100382-55,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 5.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
100382-60,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 6.0 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
100382-65,"TUBO ENDOTRAQUEAL MURPHY, SIN BALON, 6.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
100576,"PINZA DE BIOPSIA OPTIBITE MANDIBULA CON DISENO LAGARTO DE 2.3MM, CON AGUJA, LONGITUD 230CM, AZUL",B,8,15,ESTADOS UNIDOS,,,,,N,0,NARANJA
100605-45,"TUBO ENDOTRAQUEAL , SIN BALON, 4.5 MM",B,18,44,URUGUAY,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
100851,INFLADOR DISPOSITIVO DE INFLADO DE BALON,B,8,15,ESTADOS UNIDOS,,,,,N,0,GRIS
10-1002-0001-00,EMPAQUE DE BOMBA DE VACIO,B,13,41,COREA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
10-1003-0001-00,ABRAZADERA,B,13,41,COREA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
101040,"BOLSA DE COLOSTOMIA/ILEOSTOMIA PEDIATRICA, UNA PIEZA, 45MM",B,4,97,CHINA,,"3,89999997","3,00000000","3,22000000",S,0,VERDE
101040#,"BOLSA DE COLOSTOMIA/ILEOSTOMIA PEDIATRICA, UNA PIEZA, 40MM - SIN BORDE, Y FILTRO",B,4,97,,,"2,85000000","2,85000001","2,84999998",S,0,AMARILLO
101060,"BOLSA DE OSTOMIA UNA PIEZA, OPACA, VELCRO, FILTRO, RESINA ADHESIVA PLANA, RECORTABLE 15MM-65MM",B,4,97,CHINA,,"3,64000003","2,80000002","2,99000000",S,0,NARANJA
1-01-DYNA-L-23,"PIE DINAMICO 23CM, IZQUIERDO, CON FORMA DE DEDOS PARA TACO DE 10MM, CAUCASICO",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
1-01-DYNA-R-22,"PIE DINAMICO 22CM, DERECHO, CON FORMA DE DEDOS PARA TACO DE 10MM, CAUCASICO",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
1-01-DYNA-R-23,"PIE DINAMICO 23CM, DERECHO, CON FORMA DE DEDOS PARA TACO DE 10MM, CAUCASICO",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
1-01-DYNA-R-24,"PIE DINAMICO 24CM, DERECHO, CON FORMA DE DEDOS PARA TACO DE 10MM, CAUCASICO",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
1-01-DYNA-R-25,"PIE DINAMICO 25CM, DERECHO, CON FORMA DE DEDOS PARA TACO DE 10MM, CAUCASICO",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1-01-DYNA-R-26,"PIE DINAMICO 26CM, DERECHO, CON FORMA DE DEDOS PARA TACO DE 10MM, CAUCASICO",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
1-01-FT-01-22,CUBIERTA DE CONEXION PIE ARTICULADO MONO EJE DE 22CM.,B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
1-01-FT-01-23,CUBIERTA DE CONEXION PIE ARTICULADO MONO EJE DE 23CM.,B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
1-01-FT-01-24,CUBIERTA DE CONEXION PIE ARTICULADO MONO EJE DE 24CM.,B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
1-01-FT-01-25,CUBIERTA DE CONEXION PIE ARTICULADO MONO EJE DE 25CM.,B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
1-01-FT-01-26,CUBIERTA DE CONEXION PIE ARTICULADO MONO EJE DE 26CM.,B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
1-01-FT-01-27,CUBIERTA DE CONEXION PIE ARTICULADO MONO EJE DE 27CM.,B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1-01-FT-01-28,CUBIERTA DE CONEXION PIE ARTICULADO MONO EJE DE 28CM.,B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
1-01-FT-L-22,"PIE ARTICULADO MONO EJE 22CM, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
1-01-FT-L-23,"PIE ARTICULADO MONO EJE 23CM, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
1-01-FT-L-24,"PIE ARTICULADO MONO EJE 24CM, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
1-01-FT-L-25,"PIE ARTICULADO MONO EJE 25CM, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
1-01-FT-L-26,"PIE ARTICULADO MONO EJE 26CM, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
1-01-FT-L-27,"PIE ARTICULADO MONO EJE 27CM, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1-01-FT-L-28,"PIE ARTICULADO MONO EJE 28CM, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
1-01-FT-R-22,"PIE ARTICULADO MONO EJE 22CM, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
1-01-FT-R-23,"PIE ARTICULADO MONO EJE 23CM, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
1-01-FT-R-24,"PIE ARTICULADO MONO EJE 24CM, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
1-01-FT-R-25,"PIE ARTICULADO MONO EJE 25CM, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
1-01-FT-R-26,"PIE ARTICULADO MONO EJE 26CM, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
1-01-FT-R-27,"PIE ARTICULADO MONO EJE 27CM, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1-01-FT-R-28,"PIE ARTICULADO MONO EJE 28CM, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
1-01-FTT-01,PLACA DE CONEXION PARA PIE SACH.,B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
1-01-FTT-L-22,"PIE SACH 22CM, PULGAR SEPARADO, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
1-01-FTT-L-23,"PIE SACH 23CM, PULGAR SEPARADO, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
1-01-FTT-L-24,"PIE SACH 24CM, PULGAR SEPARADO, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
1-01-FTT-L-25,"PIE SACH 25CM, PULGAR SEPARADO, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
1-01-FTT-L-26,"PIE SACH 26CM, PULGAR SEPARADO, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1-01-FTT-L-27,"PIE SACH 27CM, PULGAR SEPARADO, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
1-01-FTT-L-28,"PIE SACH 28CM, PULGAR SEPARADO, IZQUIERDO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
1-01-FTT-R-20,"PIE SACH 10MM DE TACO, DEDOS PULGAR SEPARADO # 20 DERECHO",B,4,65,CHINA,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
1-01-FTT-R-21,"PIE SACH 21CM, PULGAR SEPARADO, DERECHO, TALON 10MM, MC 90KG",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
1-01-FTT-R-22,"PIE SACH 22CM, PULGAR SEPARADO, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
1-01-FTT-R-23,"PIE SACH 23CM, PULGAR SEPARADO, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
1-01-FTT-R-24,"PIE SACH 24CM, PULGAR SEPARADO, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1-01-FTT-R-25,"PIE SACH 25CM, PULGAR SEPARADO, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
1-01-FTT-R-26,"PIE SACH 26CM, PULGAR SEPARADO, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
1-01-FTT-R-27,"PIE SACH 27CM, PULGAR SEPARADO, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
1-01-FTT-R-28,"PIE SACH 28CM, PULGAR SEPARADO, DERECHO, TALON 10MM, MC 100KG.",B,21,65,HONG KONG,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
10-2004-0002-00,TRANSFORMADOR PRINCIPAL,B,13,41,KOREA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
